,song_name,song_id,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
5922,Shot in the Dark,31dqpLUModJWNbxrXu6TWd,Ozzy Osbourne,0.581,0.791,6,-7.262,1,0.0324,0.00835,6.02e-05,0.142,0.619,123.887,audio_features,31dqpLUModJWNbxrXu6TWd,spotify:track:31dqpLUModJWNbxrXu6TWd,https://api.spotify.com/v1/tracks/31dqpLUModJWNbxrXu6TWd,https://api.spotify.com/v1/audio-analysis/31dqpLUModJWNbxrXu6TWd,256293,3
5923,Send Me A Postcard,6EXOSA4BWBM1AUsXxKwYDT,Shocking Blue,0.344,0.81,11,-8.098,1,0.0448,0.0017,0.000409,0.119,0.667,153.801,audio_features,6EXOSA4BWBM1AUsXxKwYDT,spotify:track:6EXOSA4BWBM1AUsXxKwYDT,https://api.spotify.com/v1/tracks/6EXOSA4BWBM1AUsXxKwYDT,https://api.spotify.com/v1/audio-analysis/6EXOSA4BWBM1AUsXxKwYDT,160827,4
5924,Straight Through the Heart,13sFHP8az3xl5fIchnLr03,Halestorm,0.584,0.806,6,-3.93,0,0.0339,0.00943,0.0,0.114,0.614,95.988,audio_features,13sFHP8az3xl5fIchnLr03,spotify:track:13sFHP8az3xl5fIchnLr03,https://api.spotify.com/v1/tracks/13sFHP8az3xl5fIchnLr03,https://api.spotify.com/v1/audio-analysis/13sFHP8az3xl5fIchnLr03,238013,4
5925,Slow Ride,5aYVqxyetmT5OYmvZCA90X,Foghat,0.449,0.642,2,-10.527,1,0.0487,0.00608,0.00707,0.175,0.586,113.638,audio_features,5aYVqxyetmT5OYmvZCA90X,spotify:track:5aYVqxyetmT5OYmvZCA90X,https://api.spotify.com/v1/tracks/5aYVqxyetmT5OYmvZCA90X,https://api.spotify.com/v1/audio-analysis/5aYVqxyetmT5OYmvZCA90X,494533,4
5926,The Kids Are Back,7xzmJPFQAn0O1ZYYtbGRlz,Twisted Sister,0.557,0.843,0,-4.338,1,0.131,0.00366,1.83e-06,0.218,0.547,138.339,audio_features,7xzmJPFQAn0O1ZYYtbGRlz,spotify:track:7xzmJPFQAn0O1ZYYtbGRlz,https://api.spotify.com/v1/tracks/7xzmJPFQAn0O1ZYYtbGRlz,https://api.spotify.com/v1/audio-analysis/7xzmJPFQAn0O1ZYYtbGRlz,198800,4
5927,Ooh La,2Uf9WTBWMA8S9Lh3k3Rui6,The Kooks,0.545,0.873,10,-5.193,0,0.0825,0.0263,9.1e-05,0.145,0.748,150.841,audio_features,2Uf9WTBWMA8S9Lh3k3Rui6,spotify:track:2Uf9WTBWMA8S9Lh3k3Rui6,https://api.spotify.com/v1/tracks/2Uf9WTBWMA8S9Lh3k3Rui6,https://api.spotify.com/v1/audio-analysis/2Uf9WTBWMA8S9Lh3k3Rui6,208973,4
5928,People Help the People,6ahKIw4OP1VEprkJu7XHiQ,Cherry Ghost,0.435,0.643,6,-5.792,0,0.0305,0.81,0.213,0.235,0.574,134.132,audio_features,6ahKIw4OP1VEprkJu7XHiQ,spotify:track:6ahKIw4OP1VEprkJu7XHiQ,https://api.spotify.com/v1/tracks/6ahKIw4OP1VEprkJu7XHiQ,https://api.spotify.com/v1/audio-analysis/6ahKIw4OP1VEprkJu7XHiQ,235666,4
5929,Chosen Ones,1x9CZ1BESwWZzB1SZcV0gj,Mountains vs. Machines,0.436,0.822,5,-2.967,1,0.0314,0.000217,0.00287,0.325,0.378,85.022,audio_features,1x9CZ1BESwWZzB1SZcV0gj,spotify:track:1x9CZ1BESwWZzB1SZcV0gj,https://api.spotify.com/v1/tracks/1x9CZ1BESwWZzB1SZcV0gj,https://api.spotify.com/v1/audio-analysis/1x9CZ1BESwWZzB1SZcV0gj,193307,4
5930,My Songs Know What You Did In The Dark (Light Em Up),2E43WFS4rRc09za2r2GmZl,Fall Out Boy,0.558,0.924,9,-4.341,0,0.064,0.0271,3.32e-06,0.537,0.567,151.99,audio_features,2E43WFS4rRc09za2r2GmZl,spotify:track:2E43WFS4rRc09za2r2GmZl,https://api.spotify.com/v1/tracks/2E43WFS4rRc09za2r2GmZl,https://api.spotify.com/v1/audio-analysis/2E43WFS4rRc09za2r2GmZl,186827,4
5931,NHS70,638alZCqJzLnlOAb8swuQm,Only Sun,0.566,0.7,11,-6.487,1,0.0295,0.00119,0.0,0.0812,0.682,110.979,audio_features,638alZCqJzLnlOAb8swuQm,spotify:track:638alZCqJzLnlOAb8swuQm,https://api.spotify.com/v1/tracks/638alZCqJzLnlOAb8swuQm,https://api.spotify.com/v1/audio-analysis/638alZCqJzLnlOAb8swuQm,212350,3
5932,Never Going Back,5k02Wjsu2MdpF3c9VFQD0k,The Score,0.546,0.619,6,-6.09,0,0.042,0.0122,0.0,0.0585,0.625,159.982,audio_features,5k02Wjsu2MdpF3c9VFQD0k,spotify:track:5k02Wjsu2MdpF3c9VFQD0k,https://api.spotify.com/v1/tracks/5k02Wjsu2MdpF3c9VFQD0k,https://api.spotify.com/v1/audio-analysis/5k02Wjsu2MdpF3c9VFQD0k,197680,4
5933,Something Beautiful,2ggHY55MwSVnL6Z07hsY0K,Larkins,0.623,0.731,1,-5.791,1,0.0316,0.000275,6.77e-06,0.155,0.64,107.005,audio_features,2ggHY55MwSVnL6Z07hsY0K,spotify:track:2ggHY55MwSVnL6Z07hsY0K,https://api.spotify.com/v1/tracks/2ggHY55MwSVnL6Z07hsY0K,https://api.spotify.com/v1/audio-analysis/2ggHY55MwSVnL6Z07hsY0K,194984,4
5934,We The Rats,4aZ51mviFzFWhRVGYTrW16,Strange Bones,0.276,0.9,8,-9.351,1,0.0723,0.000499,0.111,0.648,0.334,128.143,audio_features,4aZ51mviFzFWhRVGYTrW16,spotify:track:4aZ51mviFzFWhRVGYTrW16,https://api.spotify.com/v1/tracks/4aZ51mviFzFWhRVGYTrW16,https://api.spotify.com/v1/audio-analysis/4aZ51mviFzFWhRVGYTrW16,185625,4
5935,Madder,2OGQBWzgHVTnIL8ABcxTni,Groove Armada,0.62,0.841,11,-5.278,1,0.0674,0.000389,0.00113,0.191,0.707,117.984,audio_features,2OGQBWzgHVTnIL8ABcxTni,spotify:track:2OGQBWzgHVTnIL8ABcxTni,https://api.spotify.com/v1/tracks/2OGQBWzgHVTnIL8ABcxTni,https://api.spotify.com/v1/audio-analysis/2OGQBWzgHVTnIL8ABcxTni,320333,4
5936,I Like The Way - Full Length Version,5ndotQkzrm3I635TlUeiK5,Bodyrockers,0.733,0.896,1,-3.696,1,0.0394,0.0116,0.579,0.0843,0.87,128.006,audio_features,5ndotQkzrm3I635TlUeiK5,spotify:track:5ndotQkzrm3I635TlUeiK5,https://api.spotify.com/v1/tracks/5ndotQkzrm3I635TlUeiK5,https://api.spotify.com/v1/audio-analysis/5ndotQkzrm3I635TlUeiK5,405080,4
5937,I Heard Wonders,4uzwT7u3nh2KgUYImrDe11,David Holmes,0.298,0.726,11,-6.681,1,0.0434,0.00252,0.839,0.117,0.512,81.978,audio_features,4uzwT7u3nh2KgUYImrDe11,spotify:track:4uzwT7u3nh2KgUYImrDe11,https://api.spotify.com/v1/tracks/4uzwT7u3nh2KgUYImrDe11,https://api.spotify.com/v1/audio-analysis/4uzwT7u3nh2KgUYImrDe11,334493,4
5938,Rain (2009 Remaster),6ka9APuo3QU5E5bs9lhagW,The Cult,0.543,0.83,0,-6.413,1,0.0316,3.48e-05,0.893,0.346,0.532,122.529,audio_features,6ka9APuo3QU5E5bs9lhagW,spotify:track:6ka9APuo3QU5E5bs9lhagW,https://api.spotify.com/v1/tracks/6ka9APuo3QU5E5bs9lhagW,https://api.spotify.com/v1/audio-analysis/6ka9APuo3QU5E5bs9lhagW,237213,4
5939,Surf Hell,41E7JoCztzzyOVfjlL62DB,Little Barrie,0.442,0.944,5,-3.873,1,0.0358,0.000899,0.021,0.392,0.923,144.947,audio_features,41E7JoCztzzyOVfjlL62DB,spotify:track:41E7JoCztzzyOVfjlL62DB,https://api.spotify.com/v1/tracks/41E7JoCztzzyOVfjlL62DB,https://api.spotify.com/v1/audio-analysis/41E7JoCztzzyOVfjlL62DB,181107,4
5940,Rockin' in the Free World,4Y7fEQ4PAzhlLnLviRw2P4,Neil Young,0.491,0.883,4,-4.986,0,0.0306,0.000736,3.19e-05,0.369,0.518,131.75,audio_features,4Y7fEQ4PAzhlLnLviRw2P4,spotify:track:4Y7fEQ4PAzhlLnLviRw2P4,https://api.spotify.com/v1/tracks/4Y7fEQ4PAzhlLnLviRw2P4,https://api.spotify.com/v1/audio-analysis/4Y7fEQ4PAzhlLnLviRw2P4,281853,4
5941,Just Because,3k6L0H08zSY5yRDgqI8fqx,Jane's Addiction,0.369,0.996,10,-1.531,0,0.0931,3.83e-05,0.14,0.249,0.209,98.162,audio_features,3k6L0H08zSY5yRDgqI8fqx,spotify:track:3k6L0H08zSY5yRDgqI8fqx,https://api.spotify.com/v1/tracks/3k6L0H08zSY5yRDgqI8fqx,https://api.spotify.com/v1/audio-analysis/3k6L0H08zSY5yRDgqI8fqx,231853,4
5942,Louie Louie,5R6OAv09z0kAV7Ll8olOH4,Motörhead,0.66,0.775,2,-6.156,1,0.0565,0.00374,0.000852,0.373,0.767,123.205,audio_features,5R6OAv09z0kAV7Ll8olOH4,spotify:track:5R6OAv09z0kAV7Ll8olOH4,https://api.spotify.com/v1/tracks/5R6OAv09z0kAV7Ll8olOH4,https://api.spotify.com/v1/audio-analysis/5R6OAv09z0kAV7Ll8olOH4,164733,4
5943,Sister Surround,7hp7jJxTfVM9okwofVcEVN,The Soundtrack Of Our Lives,0.523,0.797,7,-6.192,1,0.0326,2.68e-05,0.00451,0.111,0.434,125.866,audio_features,7hp7jJxTfVM9okwofVcEVN,spotify:track:7hp7jJxTfVM9okwofVcEVN,https://api.spotify.com/v1/tracks/7hp7jJxTfVM9okwofVcEVN,https://api.spotify.com/v1/audio-analysis/7hp7jJxTfVM9okwofVcEVN,215867,4
5944,Damclub Hooligan,6qT9BlCxkW62aJtJwLJDvc,Heideroosjes,0.306,0.926,9,-5.54,1,0.1,0.000208,0.0,0.142,0.378,197.972,audio_features,6qT9BlCxkW62aJtJwLJDvc,spotify:track:6qT9BlCxkW62aJtJwLJDvc,https://api.spotify.com/v1/tracks/6qT9BlCxkW62aJtJwLJDvc,https://api.spotify.com/v1/audio-analysis/6qT9BlCxkW62aJtJwLJDvc,200467,4
5945,Wail - Video Mix,3dXgfKzDjxw7mzzPKgbAPQ,The Jon Spencer Blues Explosion,0.353,0.985,4,-2.092,1,0.176,0.041,0.488,0.488,0.215,126.866,audio_features,3dXgfKzDjxw7mzzPKgbAPQ,spotify:track:3dXgfKzDjxw7mzzPKgbAPQ,https://api.spotify.com/v1/tracks/3dXgfKzDjxw7mzzPKgbAPQ,https://api.spotify.com/v1/audio-analysis/3dXgfKzDjxw7mzzPKgbAPQ,188400,4
5946,"Big Love - Live at Warner Brothers Studios in Burbank, CA 5/23/97",4XYQtNf5BxGeAiwR0YU2Gn,Fleetwood Mac,0.469,0.621,1,-9.828,0,0.0313,0.876,0.0246,0.712,0.683,138.931,audio_features,4XYQtNf5BxGeAiwR0YU2Gn,spotify:track:4XYQtNf5BxGeAiwR0YU2Gn,https://api.spotify.com/v1/tracks/4XYQtNf5BxGeAiwR0YU2Gn,https://api.spotify.com/v1/audio-analysis/4XYQtNf5BxGeAiwR0YU2Gn,186160,4
5947,Take Your Mama,0LAfANg75hYiV1IAEP3vY6,Scissor Sisters,0.757,0.957,8,-4.617,1,0.106,0.209,2.29e-05,0.0624,0.933,153.944,audio_features,0LAfANg75hYiV1IAEP3vY6,spotify:track:0LAfANg75hYiV1IAEP3vY6,https://api.spotify.com/v1/tracks/0LAfANg75hYiV1IAEP3vY6,https://api.spotify.com/v1/audio-analysis/0LAfANg75hYiV1IAEP3vY6,271907,4
5948,Flame,2147WIWlvQkAMW8l0QZWF7,Bell X1,0.58,0.851,11,-5.667,0,0.0482,0.0191,6.77e-06,0.757,0.46,106.72,audio_features,2147WIWlvQkAMW8l0QZWF7,spotify:track:2147WIWlvQkAMW8l0QZWF7,https://api.spotify.com/v1/tracks/2147WIWlvQkAMW8l0QZWF7,https://api.spotify.com/v1/audio-analysis/2147WIWlvQkAMW8l0QZWF7,233240,4
5949,A Little Less Conversation - JXL Radio Edit Remix,0m7xvX7nhPZ9DOZipTUedd,Elvis Presley,0.578,0.97,4,-5.762,0,0.0485,0.000135,0.202,0.173,0.689,114.99,audio_features,0m7xvX7nhPZ9DOZipTUedd,spotify:track:0m7xvX7nhPZ9DOZipTUedd,https://api.spotify.com/v1/tracks/0m7xvX7nhPZ9DOZipTUedd,https://api.spotify.com/v1/audio-analysis/0m7xvX7nhPZ9DOZipTUedd,212733,4
5950,The Future,64tuGTDoXwxo1WVLwY10wZ,The Van Jets,0.244,0.808,0,-3.657,1,0.0445,0.00104,0.00944,0.351,0.44,130.372,audio_features,64tuGTDoXwxo1WVLwY10wZ,spotify:track:64tuGTDoXwxo1WVLwY10wZ,https://api.spotify.com/v1/tracks/64tuGTDoXwxo1WVLwY10wZ,https://api.spotify.com/v1/audio-analysis/64tuGTDoXwxo1WVLwY10wZ,210320,3
5951,Addicted to Bass,6HV4jwHrovGzss1rijtwRF,Puretone,0.621,0.841,11,-7.528,0,0.132,0.00405,0.0,0.111,0.448,164.93,audio_features,6HV4jwHrovGzss1rijtwRF,spotify:track:6HV4jwHrovGzss1rijtwRF,https://api.spotify.com/v1/tracks/6HV4jwHrovGzss1rijtwRF,https://api.spotify.com/v1/audio-analysis/6HV4jwHrovGzss1rijtwRF,235773,4
5952,Roll On,6Mb0pYlBzfKngcNuOs5UFZ,The Living End,0.418,0.913,2,-4.614,1,0.0741,0.00148,0.0,0.146,0.514,146.374,audio_features,6Mb0pYlBzfKngcNuOs5UFZ,spotify:track:6Mb0pYlBzfKngcNuOs5UFZ,https://api.spotify.com/v1/tracks/6Mb0pYlBzfKngcNuOs5UFZ,https://api.spotify.com/v1/audio-analysis/6Mb0pYlBzfKngcNuOs5UFZ,188128,4
5953,Enough is Never Enough,6H8z0N7iCbaYQUkb8yrI8r,The Clockworks,0.498,0.829,10,-6.997,0,0.0456,0.00239,0.0394,0.186,0.952,163.233,audio_features,6H8z0N7iCbaYQUkb8yrI8r,spotify:track:6H8z0N7iCbaYQUkb8yrI8r,https://api.spotify.com/v1/tracks/6H8z0N7iCbaYQUkb8yrI8r,https://api.spotify.com/v1/audio-analysis/6H8z0N7iCbaYQUkb8yrI8r,167180,4
5954,Life Gets Better - Remixed 2020,1V429IpbEkwD2NFksPRgnG,The Angels,0.472,0.654,2,-4.177,1,0.0339,0.00143,0.000288,0.171,0.149,169.958,audio_features,1V429IpbEkwD2NFksPRgnG,spotify:track:1V429IpbEkwD2NFksPRgnG,https://api.spotify.com/v1/tracks/1V429IpbEkwD2NFksPRgnG,https://api.spotify.com/v1/audio-analysis/1V429IpbEkwD2NFksPRgnG,251559,4
5955,Fly in the Soup,2zoxKomf4ggY4QjoYbakGB,Black Spiders,0.465,0.955,9,-2.33,1,0.078,0.00106,0.0,0.382,0.45,124.033,audio_features,2zoxKomf4ggY4QjoYbakGB,spotify:track:2zoxKomf4ggY4QjoYbakGB,https://api.spotify.com/v1/tracks/2zoxKomf4ggY4QjoYbakGB,https://api.spotify.com/v1/audio-analysis/2zoxKomf4ggY4QjoYbakGB,224048,4
5956,One Cup of Happiness,3Blaxlb5zTwBwTRrARb7di,Little Pieces of Marmelade,0.483,0.699,5,-4.683,0,0.0501,0.000728,0.179,0.315,0.568,99.945,audio_features,3Blaxlb5zTwBwTRrARb7di,spotify:track:3Blaxlb5zTwBwTRrARb7di,https://api.spotify.com/v1/tracks/3Blaxlb5zTwBwTRrARb7di,https://api.spotify.com/v1/audio-analysis/3Blaxlb5zTwBwTRrARb7di,171619,4
5957,Red Smoke,1FQvepTcu752oQgf6FYgRW,The Reytons,0.54,0.84,6,-4.567,0,0.0557,0.000313,1.97e-06,0.159,0.688,140.006,audio_features,1FQvepTcu752oQgf6FYgRW,spotify:track:1FQvepTcu752oQgf6FYgRW,https://api.spotify.com/v1/tracks/1FQvepTcu752oQgf6FYgRW,https://api.spotify.com/v1/audio-analysis/1FQvepTcu752oQgf6FYgRW,176200,4
5958,Zombie Prom,7yMbT5HHdk8NpuchXIL18b,Kaiser Chiefs,0.49,0.927,5,-2.098,0,0.0486,0.104,0.0,0.598,0.576,85.002,audio_features,7yMbT5HHdk8NpuchXIL18b,spotify:track:7yMbT5HHdk8NpuchXIL18b,https://api.spotify.com/v1/tracks/7yMbT5HHdk8NpuchXIL18b,https://api.spotify.com/v1/audio-analysis/7yMbT5HHdk8NpuchXIL18b,218693,4
5959,Not Over Yet (feat. Noel Gallagher),3WaCYUKNVsUIwkyGKCGIm7,CamelPhat,0.537,0.896,4,-6.964,0,0.0371,0.00837,0.00122,0.386,0.351,121.996,audio_features,3WaCYUKNVsUIwkyGKCGIm7,spotify:track:3WaCYUKNVsUIwkyGKCGIm7,https://api.spotify.com/v1/tracks/3WaCYUKNVsUIwkyGKCGIm7,https://api.spotify.com/v1/audio-analysis/3WaCYUKNVsUIwkyGKCGIm7,212367,4
5960,Yes You Do - single edit,6yXI2mF8MOYeG6nFjeWnzy,DeWolff,0.532,0.673,11,-9.323,0,0.0277,0.00231,0.003,0.277,0.689,98.192,audio_features,6yXI2mF8MOYeG6nFjeWnzy,spotify:track:6yXI2mF8MOYeG6nFjeWnzy,https://api.spotify.com/v1/tracks/6yXI2mF8MOYeG6nFjeWnzy,https://api.spotify.com/v1/audio-analysis/6yXI2mF8MOYeG6nFjeWnzy,307811,4
5961,Here It Goes Again,1pHP4JeQV9wDx87D6qH9hD,OK Go,0.537,0.882,0,-2.306,1,0.0403,0.000342,9.06e-05,0.12,0.81,145.729,audio_features,1pHP4JeQV9wDx87D6qH9hD,spotify:track:1pHP4JeQV9wDx87D6qH9hD,https://api.spotify.com/v1/tracks/1pHP4JeQV9wDx87D6qH9hD,https://api.spotify.com/v1/audio-analysis/1pHP4JeQV9wDx87D6qH9hD,179813,4
5962,Help I'm Alive,1z4xjDLLWJgG48Bn8OCxZv,Metric,0.565,0.877,5,-4.561,0,0.0614,0.00813,0.00251,0.26,0.389,118.484,audio_features,1z4xjDLLWJgG48Bn8OCxZv,spotify:track:1z4xjDLLWJgG48Bn8OCxZv,https://api.spotify.com/v1/tracks/1z4xjDLLWJgG48Bn8OCxZv,https://api.spotify.com/v1/audio-analysis/1z4xjDLLWJgG48Bn8OCxZv,285920,4
5963,Full to Empty,3AgoeXCKBJJh9R04xMLMku,Sam Simpson,0.533,0.397,3,-9.017,0,0.0804,0.207,0.0,0.155,0.345,133.652,audio_features,3AgoeXCKBJJh9R04xMLMku,spotify:track:3AgoeXCKBJJh9R04xMLMku,https://api.spotify.com/v1/tracks/3AgoeXCKBJJh9R04xMLMku,https://api.spotify.com/v1/audio-analysis/3AgoeXCKBJJh9R04xMLMku,184500,4
5964,What's Up?,0jWgAnTrNZmOGmqgvHhZEm,4 Non Blondes,0.565,0.564,2,-10.044,1,0.0292,0.161,0.0,0.114,0.454,134.355,audio_features,0jWgAnTrNZmOGmqgvHhZEm,spotify:track:0jWgAnTrNZmOGmqgvHhZEm,https://api.spotify.com/v1/tracks/0jWgAnTrNZmOGmqgvHhZEm,https://api.spotify.com/v1/audio-analysis/0jWgAnTrNZmOGmqgvHhZEm,295533,4
5965,Boris Johnson Is a Fucking Cunt,27WirtpNHcT1rGdadWqgEx,The Kunts,0.339,0.806,5,-10.4,1,0.0492,1.27e-05,0.0017,0.0507,0.858,199.865,audio_features,27WirtpNHcT1rGdadWqgEx,spotify:track:27WirtpNHcT1rGdadWqgEx,https://api.spotify.com/v1/tracks/27WirtpNHcT1rGdadWqgEx,https://api.spotify.com/v1/audio-analysis/27WirtpNHcT1rGdadWqgEx,81512,4
5966,That's Why I Voted Brexit,3puqspwpShDaNMVVCfex3H,The Kunts,0.371,0.851,7,-9.818,1,0.0436,0.000178,0.00171,0.281,0.662,137.635,audio_features,3puqspwpShDaNMVVCfex3H,spotify:track:3puqspwpShDaNMVVCfex3H,https://api.spotify.com/v1/tracks/3puqspwpShDaNMVVCfex3H,https://api.spotify.com/v1/audio-analysis/3puqspwpShDaNMVVCfex3H,178000,4
5967,Nobody Spunks up a Cunt Anymore,4sHGC3J9fC0DheK4ibUi55,The Kunts,0.473,0.724,2,-11.05,1,0.0962,0.0242,0.0104,0.126,0.701,142.289,audio_features,4sHGC3J9fC0DheK4ibUi55,spotify:track:4sHGC3J9fC0DheK4ibUi55,https://api.spotify.com/v1/tracks/4sHGC3J9fC0DheK4ibUi55,https://api.spotify.com/v1/audio-analysis/4sHGC3J9fC0DheK4ibUi55,221379,4
5968,The Saints Are Coming,2OqCyO684ShnEOqFQieN3Z,U2,0.298,0.815,11,-7.004,0,0.0438,0.0613,0.00136,0.108,0.113,152.155,audio_features,2OqCyO684ShnEOqFQieN3Z,spotify:track:2OqCyO684ShnEOqFQieN3Z,https://api.spotify.com/v1/tracks/2OqCyO684ShnEOqFQieN3Z,https://api.spotify.com/v1/audio-analysis/2OqCyO684ShnEOqFQieN3Z,202413,4
5969,Indigo Dust,1ES1ISvmx9jJtwEIyDOEj7,HENGE,0.688,0.723,4,-8.576,1,0.0443,0.114,0.0437,0.29,0.571,128.983,audio_features,1ES1ISvmx9jJtwEIyDOEj7,spotify:track:1ES1ISvmx9jJtwEIyDOEj7,https://api.spotify.com/v1/tracks/1ES1ISvmx9jJtwEIyDOEj7,https://api.spotify.com/v1/audio-analysis/1ES1ISvmx9jJtwEIyDOEj7,296827,4
5970,Sound of da Police,3Y6XWs8xMlCngyIxNOFnsp,KRS-One,0.794,0.95,1,-8.78,1,0.294,0.124,7.71e-05,0.133,0.324,94.984,audio_features,3Y6XWs8xMlCngyIxNOFnsp,spotify:track:3Y6XWs8xMlCngyIxNOFnsp,https://api.spotify.com/v1/tracks/3Y6XWs8xMlCngyIxNOFnsp,https://api.spotify.com/v1/audio-analysis/3Y6XWs8xMlCngyIxNOFnsp,258507,4
5971,Incredible,2Q9F3D53QeclwbsY24cuxO,M-Beat,0.807,0.903,4,-11.09,1,0.113,0.211,3.13e-06,0.0565,0.94,165.034,audio_features,2Q9F3D53QeclwbsY24cuxO,spotify:track:2Q9F3D53QeclwbsY24cuxO,https://api.spotify.com/v1/tracks/2Q9F3D53QeclwbsY24cuxO,https://api.spotify.com/v1/audio-analysis/2Q9F3D53QeclwbsY24cuxO,269867,4
5972,It Ain't Gonna Be Me,0dua3quK7TsHE0WIxZEwF6,CJ Bolland,0.62,0.952,1,-11.203,1,0.0389,0.00041,0.87,0.21,0.721,135.04,audio_features,0dua3quK7TsHE0WIxZEwF6,spotify:track:0dua3quK7TsHE0WIxZEwF6,https://api.spotify.com/v1/tracks/0dua3quK7TsHE0WIxZEwF6,https://api.spotify.com/v1/audio-analysis/0dua3quK7TsHE0WIxZEwF6,224907,4
5973,Bad Boys (Theme from COPS),0qeKzbUsW0V4ZWRJrHNiD3,Inner Circle,0.781,0.722,7,-8.376,1,0.0667,0.236,0.000398,0.077,0.533,87.858,audio_features,0qeKzbUsW0V4ZWRJrHNiD3,spotify:track:0qeKzbUsW0V4ZWRJrHNiD3,https://api.spotify.com/v1/tracks/0qeKzbUsW0V4ZWRJrHNiD3,https://api.spotify.com/v1/audio-analysis/0qeKzbUsW0V4ZWRJrHNiD3,229375,4
5974,I Wanna Rock,70Z9t1qhytWtG4cCmmi7mU,Twisted Sister,0.504,0.911,2,-2.97,1,0.0738,0.00512,0.0123,0.355,0.671,106.244,audio_features,70Z9t1qhytWtG4cCmmi7mU,spotify:track:70Z9t1qhytWtG4cCmmi7mU,https://api.spotify.com/v1/tracks/70Z9t1qhytWtG4cCmmi7mU,https://api.spotify.com/v1/audio-analysis/70Z9t1qhytWtG4cCmmi7mU,179760,4
5975,Glum Struck Fool,2CSLdh4Gs3UGgzxWdEf3OO,The Merchants,0.37,0.79,4,-5.368,0,0.0493,0.0399,1.91e-06,0.607,0.363,128.051,audio_features,2CSLdh4Gs3UGgzxWdEf3OO,spotify:track:2CSLdh4Gs3UGgzxWdEf3OO,https://api.spotify.com/v1/tracks/2CSLdh4Gs3UGgzxWdEf3OO,https://api.spotify.com/v1/audio-analysis/2CSLdh4Gs3UGgzxWdEf3OO,227857,4
5976,By My Name,32LcC4bzFqShWctWbKipRR,Kallugo,0.604,0.492,9,-9.83,0,0.0261,0.418,0.0189,0.11,0.206,110.01,audio_features,32LcC4bzFqShWctWbKipRR,spotify:track:32LcC4bzFqShWctWbKipRR,https://api.spotify.com/v1/tracks/32LcC4bzFqShWctWbKipRR,https://api.spotify.com/v1/audio-analysis/32LcC4bzFqShWctWbKipRR,218182,4
5977,Wake Me Up,2GN4xra2jFA8Rvr6h1ulTj,Kallugo,0.566,0.433,4,-13.797,1,0.0331,0.459,0.000418,0.0841,0.46,150.232,audio_features,2GN4xra2jFA8Rvr6h1ulTj,spotify:track:2GN4xra2jFA8Rvr6h1ulTj,https://api.spotify.com/v1/tracks/2GN4xra2jFA8Rvr6h1ulTj,https://api.spotify.com/v1/audio-analysis/2GN4xra2jFA8Rvr6h1ulTj,276000,4
5978,What's the Story,0hp562DjgSlAI3NVqfmX5a,Kallugo,0.421,0.613,1,-7.766,1,0.0296,0.00548,0.0135,0.0891,0.112,150.23,audio_features,0hp562DjgSlAI3NVqfmX5a,spotify:track:0hp562DjgSlAI3NVqfmX5a,https://api.spotify.com/v1/tracks/0hp562DjgSlAI3NVqfmX5a,https://api.spotify.com/v1/audio-analysis/0hp562DjgSlAI3NVqfmX5a,241532,4
5979,I'm Bill Gates,0vjT36vAyP0AAs9pyjnJ8H,Chris Turner,0.893,0.606,2,-10.997,1,0.325,0.0623,0.0,0.513,0.789,125.043,audio_features,0vjT36vAyP0AAs9pyjnJ8H,spotify:track:0vjT36vAyP0AAs9pyjnJ8H,https://api.spotify.com/v1/tracks/0vjT36vAyP0AAs9pyjnJ8H,https://api.spotify.com/v1/audio-analysis/0vjT36vAyP0AAs9pyjnJ8H,170844,4
5980,Pen,3BY4RR7TtKV4SLWC58b2df,Chris Turner,0.911,0.489,1,-8.27,1,0.281,0.453,0.0,0.098,0.606,140.052,audio_features,3BY4RR7TtKV4SLWC58b2df,spotify:track:3BY4RR7TtKV4SLWC58b2df,https://api.spotify.com/v1/tracks/3BY4RR7TtKV4SLWC58b2df,https://api.spotify.com/v1/audio-analysis/3BY4RR7TtKV4SLWC58b2df,223625,4
5981,This Is Not a Drill,01iVCpIVBUsXpItujSoDG5,Chris Turner,0.92,0.496,7,-12.462,1,0.276,0.291,0.0,0.192,0.764,100.044,audio_features,01iVCpIVBUsXpItujSoDG5,spotify:track:01iVCpIVBUsXpItujSoDG5,https://api.spotify.com/v1/tracks/01iVCpIVBUsXpItujSoDG5,https://api.spotify.com/v1/audio-analysis/01iVCpIVBUsXpItujSoDG5,175500,4
5982,Top Shelf Drug,0KMUc4yMqoMtKgGXyymOAZ,Ryan Bingham,0.367,0.786,9,-4.63,1,0.0438,0.136,1.12e-05,0.104,0.496,143.37,audio_features,0KMUc4yMqoMtKgGXyymOAZ,spotify:track:0KMUc4yMqoMtKgGXyymOAZ,https://api.spotify.com/v1/tracks/0KMUc4yMqoMtKgGXyymOAZ,https://api.spotify.com/v1/audio-analysis/0KMUc4yMqoMtKgGXyymOAZ,208290,4
